Query_ID,Query_Length,Subject_ID,%_Identity,Alignment_Length,Query_Start,Query_End,Subject_Start,Subject_End,E-value,Bit_Score,Subject_Taxonomy_ID
ASV3070_count_19,408,gi|2699518398|gb|CP147714.1|,88.976,254,154,406,772887,773139,1.56e-80,313,3139728
ASV3070_count_19,408,gi|2283137165|gb|CP028986.1|,88.976,254,154,406,1887599,1887851,1.56e-80,313,2171497
ASV3070_count_19,408,gi|1955052628|gb|CP067101.1|,88.976,254,154,406,7130559,7130307,1.56e-80,313,1355477
ASV3070_count_19,408,gi|2283130928|gb|CP028985.1|,88.976,254,154,406,1695997,1696249,1.56e-80,313,2170627
ASV3074_count_19,402,gi|1855710909|gb|CP050137.1|,92.804,403,1,402,643377,642976,1.06e-161,582,2653203
ASV3074_count_19,402,gi|2174742726|gb|CP090059.1|,93.573,389,12,400,752848,752460,3.80e-161,580,2899123
ASV3074_count_19,402,gi|469477505|gb|CP004036.1|,92.602,392,11,402,2999305,2999696,3.83e-156,564,745310
ASV3074_count_19,402,gi|2429051945|gb|CP115900.1|,91.563,403,1,402,42578,42177,2.30e-153,555,3018036
ASV3074_count_19,402,gi|2457531060|gb|CP119315.1|,90.547,402,1,402,1127471,1127070,1.08e-146,532,3121369
ASV3074_count_19,402,gi|2844684447|gb|CP162536.1|,91.049,391,12,402,1114563,1114173,1.40e-145,529,2762591
ASV3074_count_19,402,gi|1899794700|gb|CP061038.1|,90.299,402,1,402,4109058,4109459,5.02e-145,527,653931
ASV3074_count_19,402,gi|1061224965|gb|CP014168.1|,90.074,403,1,402,651935,651534,2.34e-143,521,1560345
ASV3074_count_19,402,gi|2290416052|gb|CP096971.1|,90.050,402,1,402,2702966,2703367,2.34e-143,521,2937788
ASV3074_count_19,402,gi|2259957152|gb|CP098762.1|,90.537,391,12,402,655208,654818,3.02e-142,518,185951
ASV3075_count_19,402,gi|1855710909|gb|CP050137.1|,90.819,403,1,402,643377,642976,2.32e-148,538,2653203
ASV3075_count_19,402,gi|1441477124|gb|CP029985.1|,90.074,403,1,402,1083729,1084130,2.34e-143,521,2219696
ASV3075_count_19,402,gi|695169020|gb|CP009571.1|,90.074,403,1,402,3366917,3366516,2.34e-143,521,1549858
ASV3075_count_19,402,gi|2174742726|gb|CP090059.1|,90.793,391,12,400,752848,752460,8.41e-143,520,2899123
ASV3075_count_19,402,gi|2429051945|gb|CP115900.1|,88.861,404,1,402,42578,42177,5.10e-135,494,3018036
ASV3075_count_19,402,gi|1593517331|gb|CP037913.1|,88.586,403,1,402,3585773,3586174,2.37e-133,488,1523415
ASV3075_count_19,402,gi|2457531060|gb|CP119315.1|,88.557,402,1,402,1127471,1127070,2.37e-133,488,3121369
ASV3075_count_19,402,gi|2290416052|gb|CP096971.1|,88.586,403,1,402,2702966,2703367,2.37e-133,488,2937788
ASV3075_count_19,402,gi|2250064321|gb|CP098401.1|,89.031,392,12,402,2120633,2121023,3.07e-132,484,2949093
ASV3075_count_19,402,gi|2261017996|gb|CP099621.1|,90.859,361,42,402,2512088,2511728,3.07e-132,484,2952889
ASV3077_count_19,408,gi|1827008202|gb|CP041041.1|,92.857,56,342,397,2131325,2131380,4.78e-11,82.4,2589076
ASV3077_count_19,408,gi|2130786708|gb|CP086106.1|,86.765,68,341,408,443468,443535,2.22e-09,76.8,1789672
ASV3077_count_19,408,gi|2130794871|gb|CP086109.1|,86.765,68,341,408,139605,139672,2.22e-09,76.8,1789672
ASV3077_count_19,408,gi|2452212396|gb|CP119082.1|,92.453,53,342,394,2393479,2393531,2.22e-09,76.8,3030011
ASV3077_count_19,408,gi|2245392035|gb|CP097547.1|,86.567,67,341,407,2517873,2517939,8.00e-09,75.0,215813
ASV3077_count_19,408,gi|2245387120|gb|CP097540.1|,86.567,67,341,407,2517873,2517939,8.00e-09,75.0,215813
ASV3077_count_19,408,gi|157910316|gb|CP000830.1|,86.567,67,341,407,2517873,2517939,8.00e-09,75.0,398580
ASV3077_count_19,408,gi|1957401221|gb|CP067420.1|,89.474,57,341,397,427352,427408,2.88e-08,73.1,2775420
ASV3077_count_19,408,gi|2498767817|gb|CP038197.1|,86.364,66,342,407,2541120,2541055,2.88e-08,73.1,34007
ASV3077_count_19,408,gi|2498767817|gb|CP038197.1|,91.111,45,363,407,1682404,1682360,6.23e-05,62.1,34007
ASV3077_count_19,408,gi|2130778572|gb|CP086111.1|,86.364,66,341,406,5018070,5018005,2.88e-08,73.1,1817965
ASV3078_count_19,408,gi|2050192858|gb|MZ151416.1|,85.539,408,1,408,293,700,5.33e-115,427,85976
ASV3078_count_19,408,gi|2872226132|emb|OZ209868.1|,85.294,408,1,408,11648,12055,2.48e-113,422,152964
ASV3078_count_19,408,gi|2846115655|emb|OZ200925.1|,85.258,407,1,407,4599,5005,8.92e-113,420,1033783
ASV3078_count_19,408,gi|2088235822|ref|NC_056835.1|,85.049,408,1,408,13970,14377,1.15e-111,416,374766
ASV3078_count_19,408,gi|349588369|gb|JN029511.1|,85.405,370,1,370,185,554,3.25e-102,385,5383
ASV3078_count_19,408,gi|349588367|gb|JN029510.1|,86.034,358,1,358,197,554,3.25e-102,385,48578
ASV3078_count_19,408,gi|349588363|gb|JN029508.1|,85.135,370,1,370,197,566,1.51e-100,379,85973
ASV3079_count_19,408,gi|1719884551|gb|CP042306.1|,88.421,95,166,260,937650,937744,4.71e-21,115,1813879
ASV3079_count_19,408,gi|2851215952|gb|CP085224.1|,91.304,46,363,408,2502948,2502993,1.73e-05,63.9,859058
ASV3079_count_19,408,gi|1240686132|dbj|AP017928.1|,96.970,33,75,107,1025845,1025813,0.003,56.5,1432792
ASV3079_count_19,408,gi|1497513275|gb|CP027000.1|,87.234,47,195,241,3220207,3220161,0.010,54.7,1076135
ASV3079_count_19,408,gi|1796191179|gb|CP047374.1|,87.234,47,195,241,1548235,1548189,0.010,54.7,29491
ASV3079_count_19,408,gi|2812587814|emb|OY731371.1|,86.000,50,192,241,3022504,3022553,0.010,54.7,645
ASV3079_count_19,408,gi|1214238400|gb|CP022186.1|,87.234,47,195,241,1260535,1260489,0.010,54.7,645
ASV3079_count_19,408,gi|1835923923|gb|CP052034.1|,87.234,47,195,241,2431738,2431692,0.010,54.7,29491
ASV3079_count_19,408,gi|1796319018|gb|CP044549.1|,100.000,29,380,408,6190837,6190865,0.010,54.7,2651974
ASV3079_count_19,408,gi|2574589819|gb|CP102172.1|,86.000,50,192,241,1150924,1150973,0.010,54.7,197700
ASV3080_count_19,402,gi|2174742726|gb|CP090059.1|,93.781,402,1,402,752859,752458,2.26e-168,604,2899123
ASV3080_count_19,402,gi|1899794700|gb|CP061038.1|,92.750,400,1,400,4109058,4109457,1.37e-160,579,653931
ASV3080_count_19,402,gi|1888694396|gb|CP048817.1|,92.020,401,1,400,4158113,4157714,1.38e-155,562,2997354
ASV3080_count_19,402,gi|1855710909|gb|CP050137.1|,92.010,388,15,400,643363,642978,1.79e-149,542,2653203
ASV3080_count_19,402,gi|2250064321|gb|CP098401.1|,90.750,400,1,400,2120622,2121021,3.00e-147,534,2949093
ASV3080_count_19,402,gi|2457531060|gb|CP119315.1|,90.796,402,1,400,1127471,1127072,3.00e-147,534,3121369
ASV3080_count_19,402,gi|2296294377|gb|MZ062584.1|,90.250,400,1,400,294,693,6.50e-144,523,158754
ASV3080_count_19,402,gi|2296294411|gb|MZ062601.1|,90.250,400,1,400,294,693,6.50e-144,523,158754
ASV3080_count_19,402,gi|2296294371|gb|MZ062581.1|,90.250,400,1,400,294,693,6.50e-144,523,158754
ASV3080_count_19,402,gi|2296294369|gb|MZ062580.1|,90.250,400,1,400,294,693,6.50e-144,523,158754
ASV3082_count_19,402,gi|1779019584|gb|CP046252.1|,86.301,219,186,402,2132259,2132043,3.41e-57,235,2676077
ASV3082_count_19,402,gi|1377509713|gb|CP028519.1|,85.520,221,183,400,1651506,1651723,2.05e-54,226,57480
ASV3082_count_19,402,gi|1825995533|gb|CP050265.1|,85.116,215,188,400,1723864,1723652,1.24e-51,217,1042
ASV3084_count_19,408,gi|2227780888|gb|CP095554.1|,86.792,265,145,408,1433393,1433656,5.64e-75,294,204527
ASV3084_count_19,408,gi|1129028662|gb|CP015583.1|,86.415,265,145,408,4267824,4268087,2.62e-73,289,257708
ASV3084_count_19,408,gi|2647047477|gb|CP141587.1|,86.800,250,159,408,1665224,1664975,1.58e-70,279,3095341
ASV3087_count_19,411,gi|134141780|gb|EF173254.1|,88.078,411,1,411,242,652,2.43e-133,488,104782
ASV3087_count_19,411,gi|1509790295|gb|MH251808.1|,87.105,411,1,411,165,575,1.14e-126,466,468654
ASV3087_count_19,411,gi|134141776|gb|EF173252.1|,86.861,411,1,411,242,652,5.30e-125,460,104782
ASV3087_count_19,411,gi|301068914|gb|GQ465638.1|,86.861,411,1,411,190,600,5.30e-125,460,433695
ASV3087_count_19,411,gi|301068910|gb|GQ465636.1|,86.861,411,1,411,230,640,5.30e-125,460,433695
ASV3087_count_19,411,gi|157365420|gb|EF650570.1|,86.861,411,1,411,242,652,5.30e-125,460,317506
ASV3087_count_19,411,gi|301068908|gb|GQ465635.1|,86.861,411,1,411,234,644,5.30e-125,460,433695
ASV3087_count_19,411,gi|134141788|gb|EF173258.1|,86.861,411,1,411,213,623,5.30e-125,460,104782
ASV3087_count_19,411,gi|301068912|gb|GQ465637.1|,86.618,411,1,411,190,600,2.46e-123,455,433695
ASV3087_count_19,411,gi|134141686|gb|EF173207.1|,86.650,412,1,411,242,652,2.46e-123,455,433715
ASV3090_count_19,408,gi|730451837|gb|KP085365.1|,85.526,76,148,223,392,465,6.18e-10,78.7,882480
ASV3090_count_19,408,gi|1398130009|emb|LS480501.1|,89.655,58,49,106,131,188,8.00e-09,75.0,2212544
ASV3090_count_19,408,gi|1398130035|emb|LS480514.1|,89.655,58,49,106,131,188,8.00e-09,75.0,2212545
ASV3090_count_19,408,gi|1398130031|emb|LS480512.1|,89.655,58,49,106,131,188,8.00e-09,75.0,2212545
ASV3091_count_19,408,gi|258674647|gb|FJ831744.1|,100.000,30,315,344,550,579,0.003,56.5,500759
ASV3091_count_19,408,gi|1777456353|gb|MK932887.1|,100.000,29,363,391,605,633,0.010,54.7,2653979
ASV3091_count_19,408,gi|2211524218|gb|MW487493.1|,100.000,29,315,343,560,588,0.010,54.7,2928782
ASV3092_count_19,408,gi|321135506|gb|HQ979022.1|,97.549,408,1,408,246,653,0.0,699,994299
ASV3092_count_19,408,gi|325654943|gb|JF287766.1|,97.304,408,1,408,245,652,0.0,693,994299
ASV3092_count_19,408,gi|1060904755|gb|KR636195.1|,97.304,408,1,408,246,653,0.0,693,994299
ASV3092_count_19,408,gi|1820514066|gb|MT186481.1|,97.059,408,1,408,228,635,0.0,688,994299
ASV3092_count_19,408,gi|323326638|gb|HQ982130.1|,97.059,408,1,408,246,653,0.0,688,994299
ASV3092_count_19,408,gi|331181265|gb|JF871181.1|,96.814,408,1,408,246,653,0.0,682,2658113
ASV3092_count_19,408,gi|331181729|gb|JF871413.1|,96.814,408,1,408,246,653,0.0,682,994299
ASV3092_count_19,408,gi|1053107421|gb|KR657075.1|,96.569,408,1,408,246,653,0.0,676,994299
ASV3092_count_19,408,gi|322401227|gb|HQ945294.1|,96.078,408,1,408,246,653,0.0,665,2658113
ASV3092_count_19,408,gi|930623601|gb|KT708652.1|,97.194,392,1,392,246,637,0.0,664,994299
ASV3094_count_19,408,gi|674840754|ref|NC_024761.1|,85.763,295,114,408,19841,20135,1.56e-80,313,3099
ASV3094_count_19,408,gi|2004246787|gb|MW388724.1|,90.196,51,312,359,561,610,1.73e-05,63.9,2733687
ASV3094_count_19,408,gi|2004246785|gb|MW388723.1|,90.196,51,312,359,561,610,1.73e-05,63.9,2733687
ASV3094_count_19,408,gi|1070567996|gb|KX179549.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3094_count_19,408,gi|1070568008|gb|KX179555.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3094_count_19,408,gi|1070567984|gb|KX179543.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3094_count_19,408,gi|1070568006|gb|KX179554.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3094_count_19,408,gi|1070567994|gb|KX179548.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3094_count_19,408,gi|1070567992|gb|KX179547.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3094_count_19,408,gi|1070567998|gb|KX179550.1|,92.857,42,327,368,538,578,2.24e-04,60.2,1904335
ASV3097_count_18,408,gi|1800328801|gb|MK585774.1|,88.679,53,135,187,289,341,4.81e-06,65.8,378750
ASV3097_count_18,408,gi|1800328795|gb|MK585771.1|,88.679,53,135,187,337,389,4.81e-06,65.8,378750
ASV3097_count_18,408,gi|1800328741|gb|MK585744.1|,88.679,53,135,187,323,375,4.81e-06,65.8,378750
ASV3100_count_18,408,gi|918464174|gb|KT257397.1|,88.725,408,1,408,266,673,1.11e-136,499,505981
ASV3100_count_18,408,gi|918464168|gb|KT257394.1|,88.206,407,1,407,248,654,8.67e-133,486,1702228
ASV3100_count_18,408,gi|770541968|gb|KP965744.1|,89.189,370,1,370,246,615,1.46e-125,462,1631664
ASV3100_count_18,408,gi|2843530839|gb|PQ231445.1|,86.308,409,1,408,269,676,5.29e-120,444,180901
ASV3100_count_18,408,gi|1382811036|gb|MH136905.1|,86.308,409,1,408,275,682,5.29e-120,444,89335
ASV3100_count_18,408,gi|619310293|gb|KJ458935.1|,86.308,409,1,408,190,597,5.29e-120,444,89335
ASV3100_count_18,408,gi|2689403932|gb|OR526057.1|,86.308,409,1,408,269,676,5.29e-120,444,3073775
ASV3100_count_18,408,gi|1382811034|gb|MH136904.1|,86.308,409,1,408,275,682,5.29e-120,444,89335
ASV3100_count_18,408,gi|31158407|gb|AY129172.1|,86.308,409,1,408,320,727,5.29e-120,444,89335
ASV3100_count_18,408,gi|2689403926|gb|OR526054.1|,86.308,409,1,408,269,676,5.29e-120,444,3073775
ASV3101_count_18,392,gi|2576869630|gb|OR260990.1|,90.816,392,1,391,736,346,6.32e-144,523,3060203
ASV3101_count_18,392,gi|10443792|gb|AF239224.1|AF239224,90.537,391,1,391,48,438,2.94e-142,518,75757
ASV3101_count_18,392,gi|2576869629|gb|OR260989.1|,90.561,392,1,391,736,346,2.94e-142,518,3060203
ASV3101_count_18,392,gi|2440757559|gb|OP616573.1|,88.974,390,1,390,10,399,1.07e-131,483,2340931
ASV3101_count_18,392,gi|2440757511|gb|OP616525.1|,88.520,392,1,392,10,401,1.80e-129,475,2569087
ASV3101_count_18,392,gi|2440757551|gb|OP616565.1|,88.265,392,1,392,10,401,8.35e-128,470,385449
ASV3101_count_18,392,gi|2440757522|gb|OP616536.1|,88.235,391,1,391,10,400,3.00e-127,468,289993
ASV3101_count_18,392,gi|2679450647|gb|PP097336.1|,88.235,391,1,391,10,400,3.00e-127,468,1030369
ASV3101_count_18,392,gi|1153118153|gb|KY123376.1|,88.550,393,5,392,2,389,3.00e-127,468,742168
ASV3101_count_18,392,gi|2440757510|gb|OP616524.1|,88.684,380,13,392,1,380,3.89e-126,464,2569087
ASV3104_count_18,408,gi|2851385344|gb|CP173190.1|,86.618,411,1,408,1197130,1196723,1.14e-121,449,92933
ASV3104_count_18,408,gi|1702191665|gb|CP030885.1|,85.294,408,1,403,3611827,3612229,1.49e-110,412,1898112
ASV3105_count_18,408,gi|1910139756|gb|CP061718.1|,88.753,409,1,408,2785219,2785626,1.11e-136,499,2771361
ASV3105_count_18,408,gi|2207122373|dbj|AP025637.1|,87.775,409,1,408,4695832,4695425,5.22e-130,477,1750527
ASV3105_count_18,408,gi|2156612837|gb|CP087719.1|,87.317,410,1,408,2561753,2561349,1.46e-125,462,2897332
ASV3105_count_18,408,gi|2619757590|gb|CP137852.1|,87.042,409,1,408,5111912,5111505,5.25e-125,460,1225128
ASV3105_count_18,408,gi|2234989563|gb|CP085081.1|,86.375,411,1,408,1027949,1028356,5.29e-120,444,3133721
ASV3105_count_18,408,gi|2429062990|gb|CP115851.1|,85.922,412,1,408,2883998,2883594,1.48e-115,429,204525
ASV3105_count_18,408,gi|2809411073|gb|CP170086.1|,85.680,412,1,408,2311848,2312255,5.33e-115,427,3342640
ASV3105_count_18,408,gi|2020296972|gb|CP061091.1|,85.680,412,1,408,177864,177460,6.89e-114,424,2768161
ASV3105_count_18,408,gi|2006285830|gb|CP061177.1|,85.680,412,1,408,1308750,1309154,6.89e-114,424,2768162
ASV3105_count_18,408,gi|2693424943|gb|CP146232.1|,85.158,411,1,408,3297121,3297528,1.15e-111,416,3114537
ASV3107_count_18,399,gi|2515462020|gb|CP126889.1|,90.226,399,1,399,356126,355728,2.32e-143,521,1894999
ASV3107_count_18,399,gi|2320776884|gb|CP075528.1|,89.724,399,1,399,1467961,1468359,5.02e-140,510,1894999
ASV3107_count_18,399,gi|2801109999|gb|CP169082.1|,86.350,337,69,399,3790018,3789682,1.49e-95,363,74326
ASV3107_count_18,399,gi|942019539|gb|CP013002.1|,87.077,325,81,399,277841,278165,1.49e-95,363,69395
ASV3107_count_18,399,gi|1370141282|gb|CP027850.1|,86.095,338,68,399,303393,303730,1.92e-94,359,88688
ASV3107_count_18,399,gi|295429362|gb|CP002008.1|,86.095,338,68,399,303416,303753,1.92e-94,359,509190
ASV3107_count_18,399,gi|1608350199|gb|CP038440.1|,86.095,338,69,399,2208627,2208291,6.92e-94,357,2561924
ASV3107_count_18,399,gi|1382749168|gb|CP023315.3|,86.053,337,69,399,3771508,3771172,6.92e-94,357,155892
ASV3107_count_18,399,gi|1511915317|gb|CP026100.1|,85.841,339,68,399,1541897,1542234,8.95e-93,353,1679497
ASV3107_count_18,399,gi|2259952028|gb|CP096040.1|,85.799,338,68,399,387834,388171,8.95e-93,353,88688
ASV3109_count_18,402,gi|2174742726|gb|CP090059.1|,93.316,389,12,400,752848,752460,1.77e-159,575,2899123
ASV3109_count_18,402,gi|1855710909|gb|CP050137.1|,92.308,403,1,402,643377,642976,2.29e-158,571,2653203
ASV3109_count_18,402,gi|469477505|gb|CP004036.1|,92.347,392,11,402,2999305,2999696,1.78e-154,558,745310
ASV3109_count_18,402,gi|695169020|gb|CP009571.1|,91.294,402,1,402,3366917,3366516,1.07e-151,549,1549858
ASV3109_count_18,402,gi|1441477124|gb|CP029985.1|,91.067,403,1,402,1083729,1084130,4.99e-150,544,2219696
ASV3109_count_18,402,gi|2429051945|gb|CP115900.1|,91.067,403,1,402,42578,42177,4.99e-150,544,3018036
ASV3109_count_18,402,gi|1061224965|gb|CP014168.1|,90.571,403,1,402,651935,651534,1.08e-146,532,1560345
ASV3109_count_18,402,gi|2457531060|gb|CP119315.1|,90.571,403,1,402,1127471,1127070,1.08e-146,532,3121369
ASV3109_count_18,402,gi|2250064321|gb|CP098401.1|,91.049,391,12,402,2120633,2121023,1.40e-145,529,2949093
ASV3109_count_18,402,gi|1899794700|gb|CP061038.1|,90.323,403,1,402,4109058,4109459,5.02e-145,527,653931
ASV3110_count_18,408,gi|2770915984|gb|CP160453.1|,89.461,408,1,408,4305914,4305507,1.11e-141,516,3231910
ASV3110_count_18,408,gi|2770915984|gb|CP160453.1|,89.216,408,1,408,290880,290473,5.14e-140,510,3231910
ASV3110_count_18,408,gi|1957912677|gb|CP064192.1|,88.971,408,1,408,2521131,2520724,2.39e-138,505,2781735
ASV3110_count_18,408,gi|1957912677|gb|CP064192.1|,87.531,409,1,408,617732,618139,2.43e-128,472,2781735
ASV3110_count_18,408,gi|1421590619|gb|CP015163.1|,87.500,408,1,408,7737130,7737537,2.43e-128,472,1804986
ASV3110_count_18,408,gi|1772290997|gb|CP034550.1|,87.255,408,1,408,8305319,8305726,1.13e-126,466,103733
ASV3110_count_18,408,gi|1772290997|gb|CP034550.1|,86.029,408,1,408,8103023,8102616,2.46e-118,438,103733
ASV3110_count_18,408,gi|2509236845|gb|CP116413.1|,87.010,408,1,408,7895663,7895256,5.25e-125,460,2981138
ASV3110_count_18,408,gi|407879691|emb|HE804045.1|,87.406,397,12,408,3343871,3343475,6.80e-124,457,1179773
ASV3110_count_18,408,gi|2788897803|gb|CP166849.1|,86.765,408,1,408,7618760,7618353,2.44e-123,455,3238802
ASV3110_count_18,408,gi|326948588|gb|CP002593.1|,86.732,407,1,407,1569309,1569715,8.79e-123,453,675635
ASV3110_count_18,408,gi|326948588|gb|CP002593.1|,85.049,408,1,407,2508179,2507773,4.15e-111,414,675635
ASV3110_count_18,408,gi|2049143295|gb|CP059997.1|,86.732,407,1,407,6304092,6304498,8.79e-123,453,2745196
ASV3110_count_18,408,gi|2788888146|gb|CP166850.1|,86.520,408,1,408,846153,845746,1.14e-121,449,3238801
ASV3112_count_18,408,gi|2863802597|gb|CP120697.1|,85.786,401,9,406,1797846,1797449,8.92e-113,420,578920
ASV3112_count_18,408,gi|1200882378|emb|LT859959.1|,85.714,385,24,406,5185054,5185436,8.98e-108,403,115808
ASV3113_count_18,408,gi|2497691058|gb|OQ707025.1|,98.775,408,1,408,3475,3882,0.0,726,1562163
ASV3113_count_18,408,gi|2497691078|gb|OQ707026.1|,98.775,408,1,408,2221,2628,0.0,726,1562163
ASV3113_count_18,408,gi|372460092|gb|JN574872.1|,98.775,408,1,408,153,560,0.0,726,131350
ASV3113_count_18,408,gi|2440032391|ref|NC_071220.1|,98.775,408,1,408,29620,30027,0.0,726,1562163
ASV3113_count_18,408,gi|1236514529|ref|NC_035508.1|,94.118,408,1,408,21467,21874,2.28e-173,621,335852
ASV3113_count_18,408,gi|1102548351|ref|NC_031828.1|,98.125,320,1,320,40522,40841,1.81e-154,558,393283
ASV3113_count_18,408,gi|1102548351|ref|NC_031828.1|,93.103,87,321,407,43070,43156,6.05e-25,128,393283
ASV3113_count_18,408,gi|2724831508|ref|NC_088548.1|,90.709,409,1,408,5644,6051,5.07e-150,544,2283408
ASV3113_count_18,408,gi|1707510897|ref|NC_043850.1|,90.172,407,1,406,296,701,1.42e-145,529,264952
ASV3113_count_18,408,gi|2078810049|gb|CP069145.1|,89.976,409,1,408,15922,15515,5.11e-145,527,1051616
ASV3113_count_18,408,gi|2078828068|gb|CP069154.1|,89.976,409,1,408,10217,9810,5.11e-145,527,1051616
ASV3118_count_18,408,gi|2563232688|gb|CP132336.1|,86.598,97,157,253,3664209,3664305,7.88e-19,108,3067904
ASV3119_count_18,408,gi|2095693290|gb|OK148490.1|,88.571,105,264,368,517,621,6.05e-25,128,601327
ASV3119_count_18,408,gi|2701070651|gb|OR796836.1|,88.571,105,264,368,509,613,6.05e-25,128,601327
ASV3119_count_18,408,gi|2701070525|gb|OR796773.1|,88.571,105,264,368,510,614,6.05e-25,128,601327
ASV3119_count_18,408,gi|2797146825|gb|PQ100383.1|,86.792,106,263,368,269,374,3.64e-22,119,3341917
ASV3119_count_18,408,gi|2797146833|gb|PQ100387.1|,85.849,106,263,368,269,374,1.69e-20,113,3341917
ASV3119_count_18,408,gi|927905971|gb|KT337109.1|,88.298,94,276,368,183,276,6.09e-20,111,1696714
ASV3119_count_18,408,gi|1394615758|gb|MH138685.1|,86.275,102,258,359,503,604,6.09e-20,111,2212055
ASV3120_count_18,408,gi|2037096685|gb|MW382304.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096675|gb|MW382299.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096683|gb|MW382303.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096681|gb|MW382302.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096671|gb|MW382297.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096673|gb|MW382298.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096677|gb|MW382300.1|,85.938,128,279,406,492,619,1.01e-27,137,38340
ASV3120_count_18,408,gi|2037096679|gb|MW382301.1|,85.156,128,279,406,492,619,1.30e-26,134,38340
ASV3120_count_18,408,gi|803069474|gb|KM084744.1|,86.607,112,280,391,503,614,7.83e-24,124,1633776
ASV3120_count_18,408,gi|575772366|gb|KF839814.1|,85.841,113,279,391,530,642,1.01e-22,121,1452546
ASV3129_count_18,399,gi|2515462020|gb|CP126889.1|,90.977,399,1,399,356126,355728,2.30e-148,538,1894999
ASV3129_count_18,399,gi|2320776884|gb|CP075528.1|,90.476,399,1,399,1467961,1468359,4.98e-145,527,1894999
ASV3129_count_18,399,gi|1511915317|gb|CP026100.1|,85.841,339,68,399,1541897,1542234,8.95e-93,353,1679497
ASV3129_count_18,399,gi|2842900254|gb|CP171994.1|,85.546,339,68,399,1062532,1062195,4.16e-91,348,3374551
ASV3129_count_18,399,gi|2801109999|gb|CP169082.1|,85.460,337,69,399,3790018,3789682,1.50e-90,346,74326
ASV3129_count_18,399,gi|1608350199|gb|CP038440.1|,85.503,338,69,399,2208627,2208291,1.50e-90,346,2561924
ASV3129_count_18,399,gi|2705498892|gb|CP149509.1|,85.417,336,68,397,6298697,6298362,5.39e-90,344,3133974
ASV3129_count_18,399,gi|1370141282|gb|CP027850.1|,85.251,339,68,399,303393,303730,1.94e-89,342,88688
ASV3129_count_18,399,gi|2230136781|gb|CP064703.1|,85.251,339,68,399,674622,674959,1.94e-89,342,2782641
ASV3129_count_18,399,gi|295429362|gb|CP002008.1|,85.251,339,68,399,303416,303753,1.94e-89,342,509190
ASV3132_count_18,408,gi|1847692839|ref|NC_048507.1|,86.946,406,1,406,14384,14789,6.80e-124,457,1955577
